npi,last_name,first_name,middle_name,credential,sole_proprietor,matched_term,primary_taxonomy,taxonomy_code,all_taxonomies,license,license_state,org_name,address_1,address_2,city,state,postal_code,phone,fax,location_kind,enumeration_date,last_updated,status,address_shared_by,source_url
1508843319,"Assisting Angels, Inc.",,,,,,Home Health,251E00000X,"Home Health; Hospice Care, Community Based",HC2192,NC,"ASSISTING ANGELS, INC.",2378 THOMPSON TOWN RD.,,Whiteville,NC,28472,910-918-3873,910-640-3510,primary_practice,2005-12-22,2011-03-14,A,2,https://npiregistry.cms.hhs.gov/provider-view/1508843319
1871640441,"Assisting Angels, Incorporated",,,,,,Home Health,251E00000X,Home Health,HC2192,NC,"ASSISTING ANGELS, INCORPORATED",711 N THOMPSON ST,,Whiteville,NC,28472,910-640-1920,910-640-3510,primary_practice,2007-01-04,2020-08-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1871640441
1770555831,Associated Pathologists Llc,,,,,,"Pathology, Anatomic Pathology & Clinical Pathology",207ZP0102X,"Pathology, Anatomic Pathology & Clinical Pathology",42D0251058,SC,ASSOCIATED PATHOLOGISTS LLC,606 BLACK RIVER RD,,Georgetown,SC,29440,843-527-7171,843-520-7882,primary_practice,2006-02-03,2008-04-17,A,13,https://npiregistry.cms.hhs.gov/provider-view/1770555831
1538119631,Associates In Surgery Pa,,,,,,Surgery,208600000X,Surgery,,,ASSOCIATES IN SURGERY PA,2361 CYPRESS CIR,,Conway,SC,29526,843-347-7291,843-347-0139,primary_practice,2006-05-11,2013-12-31,A,4,https://npiregistry.cms.hhs.gov/provider-view/1538119631
1285470443,Assure Therapy Center Llc,,,,,,"Clinic/Center, Mental Health (Including Community Mental Health Center)",261QM0801X,"Clinic/Center, Mental Health (Including Community Mental Health Center)",,,ASSURE THERAPY CENTER LLC,101 PRATHER PARK DR STE D,,Myrtle Beach,SC,29588,843-595-6004,,primary_practice,2024-07-06,2024-07-06,A,2,https://npiregistry.cms.hhs.gov/provider-view/1285470443
1023803798,At Home Hearing,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Clinic/Center, Hearing and Speech",,,AT HOME HEARING,14361 OCEAN HWY STE 313,,Pawleys Island,SC,29585,843-256-3544,,primary_practice,2025-04-11,2025-04-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1023803798
1629920004,Atalaya Fits Boutique Llc,,,,,,Mastectomy Fitter,224900000X,Durable Medical Equipment & Medical Supplies; Mastectomy Fitter,,,ATALAYA FITS BOUTIQUE LLC,1530 HIGHMARKET ST,,Georgetown,SC,29440,843-833-8006,843-833-8014,primary_practice,2026-02-10,2026-05-22,A,3,https://npiregistry.cms.hhs.gov/provider-view/1629920004
1205494184,Atlantic Apothecary Inc.,,,,,,Pharmacy,333600000X,Pharmacy,,,ATLANTIC APOTHECARY INC.,3816 HIGHWAY 17 S STE 2,,North Myrtle Beach,SC,29582,843-272-7900,843-272-5090,primary_practice,2019-06-05,2019-06-05,A,1,https://npiregistry.cms.hhs.gov/provider-view/1205494184
1932641313,Atlantic Coast Anesthesia Services P.C.,,,,,,Anesthesiology,207L00000X,"Anesthesiology; Nurse Anesthetist, Certified Registered",,,ATLANTIC COAST ANESTHESIA SERVICES P.C.,809 82ND PKWY,,Myrtle Beach,SC,29572,843-692-1000,,primary_practice,2016-11-16,2026-02-11,A,16,https://npiregistry.cms.hhs.gov/provider-view/1932641313
1932641313,Atlantic Coast Anesthesia Services P.C.,,,,,,Anesthesiology,207L00000X,"Anesthesiology; Nurse Anesthetist, Certified Registered",,,ATLANTIC COAST ANESTHESIA SERVICES P.C.,1021 CIPRIANA DR STE 100,,Myrtle Beach,SC,29572,843-449-7885,,other_practice,2016-11-16,2026-02-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1932641313
1588876486,Atlantic Coast Chiropractic Llc,,,,,,Chiropractor,111N00000X,Chiropractor,2853,SC,ATLANTIC COAST CHIROPRACTIC LLC,3738C WESLEY STREET,,Myrtle Beach,SC,29579,843-903-4508,843-903-4509,primary_practice,2007-05-04,2020-08-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1588876486
1013165745,Atlantic Coast Medical Transport Llc,,,,,,Ambulance,341600000X,Ambulance,,SC,ATLANTIC COAST MEDICAL TRANSPORT LLC,6198 B RED BLUFF RD,,Loris,SC,29569,910-234-0941,,primary_practice,2008-09-06,2014-08-15,A,1,https://npiregistry.cms.hhs.gov/provider-view/1013165745
1629460381,"Atlantic Coast Pain Specialists, Inc",,,,,,"Anesthesiology, Pain Medicine",207LP2900X,"Anesthesiology; Anesthesiology, Pain Medicine; Durable Medical Equipment & Medical Supplies; Family Medicine, Adult Medicine; Physical Therapist; Physician Assistant, Medical",,,"ATLANTIC COAST PAIN SPECIALISTS, INC",2767 CULTRA RD,,Conway,SC,29526,843-438-8470,843-438-8480,primary_practice,2015-03-04,2022-04-20,A,1,https://npiregistry.cms.hhs.gov/provider-view/1629460381
1871043109,"Atlantic Dermatology, Pa",,,,,,Dermatology,207N00000X,Dermatology,34583,NC,"ATLANTIC DERMATOLOGY, PA",417 VANCE ST FL 2,,Clinton,NC,28328,910-251-9944,910-763-4666,other_practice,2016-10-11,2021-03-31,A,1,https://npiregistry.cms.hhs.gov/provider-view/1871043109
1871043109,"Atlantic Dermatology, Pa",,,,,,Dermatology,207N00000X,Dermatology,34583,NC,"ATLANTIC DERMATOLOGY, PA",1099 MEDICAL CENTER DR,,Wilmington,NC,28401,910-251-9944,910-763-4666,primary_practice,2016-10-11,2021-03-31,A,1,https://npiregistry.cms.hhs.gov/provider-view/1871043109
1871043109,"Atlantic Dermatology, Pa",,,,,,Dermatology,207N00000X,Dermatology,34583,NC,"ATLANTIC DERMATOLOGY, PA",308 S BENNETT ST,,Burgaw,NC,28425,910-251-9944,910-763-4666,other_practice,2016-10-11,2021-03-31,A,1,https://npiregistry.cms.hhs.gov/provider-view/1871043109
1871043109,"Atlantic Dermatology, Pa",,,,,,Dermatology,207N00000X,Dermatology,34583,NC,"ATLANTIC DERMATOLOGY, PA",720 JEFFERSON ST,,Whiteville,NC,28472,910-251-9944,,other_practice,2016-10-11,2021-03-31,A,2,https://npiregistry.cms.hhs.gov/provider-view/1871043109
1306116256,Atlantic Eye Associates,,,,,,Ophthalmology,207W00000X,Ophthalmology,16671,SC,ATLANTIC EYE ASSOCIATES,8028 MYRTLE TRACE DR,,Conway,SC,29526,843-347-7236,843-347-7238,primary_practice,2012-01-10,2012-01-10,A,3,https://npiregistry.cms.hhs.gov/provider-view/1306116256
1982721270,Atlantic Eye Associates,,,,,,Ophthalmology,207W00000X,Ophthalmology,,,ATLANTIC EYE ASSOCIATES,3911 HIGHWAY 17,SUITE A,Murrells Inlet,SC,29576,843-651-8200,843-651-8236,primary_practice,2007-03-23,2011-12-21,A,3,https://npiregistry.cms.hhs.gov/provider-view/1982721270
1205243797,Atlantic Eye Llc,,,,,,Ophthalmology,207W00000X,Ophthalmology,16671,SC,ATLANTIC EYE LLC,3911 HIGHWAY 17,SUITE A,Murrells Inlet,SC,29576,843-651-8200,843-651-8236,primary_practice,2014-07-16,2014-07-16,A,3,https://npiregistry.cms.hhs.gov/provider-view/1205243797
1114105541,"Atlantic Foot Specialists, Pllc",,,,,,,213ES0131X,,432,NC,"ATLANTIC FOOT SPECIALISTS, PLLC",4428 MAIN ST,,Shallotte,NC,28470,910-755-3338,,primary_practice,2008-02-07,2021-11-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1114105541
1356049746,"Atlantic Lithotripsy, Llc",,,,,,"Clinic/Center, Medical Specialty",261QM2500X,"Clinic/Center, Medical Specialty",,,"ATLANTIC LITHOTRIPSY, LLC",611 BURROUGHS AND CHAPIN BLVD STE 105,,Myrtle Beach,SC,29577,843-347-2450,,primary_practice,2023-02-16,2023-02-16,A,1,https://npiregistry.cms.hhs.gov/provider-view/1356049746
1053363267,"Atlantic Physical Therapy & Rehabilitation, Inc",,,,,,Occupational Therapy Assistant,224Z00000X,"Occupational Therapist; Occupational Therapy Assistant; Physical Therapist; Physical Therapy Assistant; Speech-Language Pathologist,  ",,,"ATLANTIC PHYSICAL THERAPY & REHABILITATION, INC",3650 COALITION DR,,Myrtle Beach,SC,29588,843-293-7713,,primary_practice,2006-05-16,2025-09-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1053363267
1033150214,"Atlantic Physical Therapy & Rehabilitation, Inc.",,,,,,"Speech-Language Pathologist,  ",235Z00000X,"Physical Therapist; Physical Therapy Assistant; Speech-Language Pathologist,  ",,,"ATLANTIC PHYSICAL THERAPY & REHABILITATION, INC.",162 WACAMAW MEDICAL COURT,,Conway,SC,29526,843-234-0015,,primary_practice,2006-06-09,2025-09-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1033150214
1477508455,"Atlantic Physical Therapy & Rehabilitation, Inc.",,,,,,Occupational Therapy Assistant,224Z00000X,Occupational Therapist; Occupational Therapy Assistant; Physical Therapist; Physical Therapy Assistant,,,"ATLANTIC PHYSICAL THERAPY & REHABILITATION, INC.",4012 POSTAL WAY,SUITE C,Myrtle Beach,SC,29579,843-903-4940,,primary_practice,2006-05-24,2025-09-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1477508455
1972558948,"Atlantic Physical Therapy & Rehabilitation, Inc.",,,,,,Occupational Therapy Assistant,224Z00000X,"Occupational Therapist; Occupational Therapy Assistant; Physical Therapist; Physical Therapy Assistant; Speech-Language Pathologist,  ",,,"ATLANTIC PHYSICAL THERAPY & REHABILITATION, INC.",543 HIGHWAY 17 N,NORTH BEACH SHOPPING CENTER,North Myrtle Beach,SC,29582,843-249-7232,,primary_practice,2006-05-24,2025-09-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1972558948
1558507285,"Atlantic Physical Therapy And Rehab, Inc.",,,,,,Physical Therapist,225100000X,Physical Therapist,,,"ATLANTIC PHYSICAL THERAPY AND REHAB, INC.",4310 HIGHWAY 17,,Murrells Inlet,SC,29576,843-293-7713,,primary_practice,2008-12-31,2008-12-31,A,1,https://npiregistry.cms.hhs.gov/provider-view/1558507285
1255654877,Atlantic Sleep Disorders Center Llc,,,,,,Physiological Laboratory,293D00000X,Physiological Laboratory,3431,SC,ATLANTIC SLEEP DISORDERS CENTER LLC,9657 S OCEAN HWY 17,STE 4B,Pawleys Island,SC,29585,843-235-9831,843-235-9853,primary_practice,2010-03-10,2012-03-07,A,1,https://npiregistry.cms.hhs.gov/provider-view/1255654877
1821177080,"Atlantic Spine,Llc",,,,,,Chiropractor,111N00000X,Chiropractor,2736,SC,"ATLANTIC SPINE,LLC",1105 48TH AVE N STE 106,,Myrtle Beach,SC,29577,843-497-5197,,primary_practice,2006-11-06,2020-08-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1821177080
1790852994,Atlantic Surgery Center Llc,,,,,,"Clinic/Center, Ambulatory Surgical",261QA1903X,"Clinic/Center, Ambulatory Surgical",ASF-085,SC,ATLANTIC SURGERY CENTER LLC,3911 HIGHWAY 17,SUITE B,Murrells Inlet,SC,29576,843-651-8211,843-651-8882,primary_practice,2006-11-30,2020-08-22,A,3,https://npiregistry.cms.hhs.gov/provider-view/1790852994
1962157693,Atlantic Urology Clinic Llc,,,,,,Non-Pharmacy Dispensing Site,332900000X,Non-Pharmacy Dispensing Site,,,ATLANTIC UROLOGY CLINIC LLC,135 PROFESSIONAL PARK DR,,Conway,SC,29526,843-347-2450,,primary_practice,2022-02-22,2022-02-22,A,4,https://npiregistry.cms.hhs.gov/provider-view/1962157693
1043965775,Atlantic Urology Clinic Llc,,,,,,Non-Pharmacy Dispensing Site,332900000X,Non-Pharmacy Dispensing Site,,,ATLANTIC UROLOGY CLINIC LLC,3600 SEA MOUNTAIN HWY STE B,,Little River,SC,29566,843-347-2450,,primary_practice,2022-02-22,2022-02-22,A,2,https://npiregistry.cms.hhs.gov/provider-view/1043965775
1700571726,Atlantic Urology Clinic Llc,,,,,,Pharmacy,333600000X,Pharmacy,,,ATLANTIC UROLOGY CLINIC LLC,823 82ND PKWY UNIT C,,Myrtle Beach,SC,29572,843-839-6624,843-839-6225,primary_practice,2023-04-06,2023-04-06,A,1,https://npiregistry.cms.hhs.gov/provider-view/1700571726
1790430429,Atlantic Urology Clinic Llc,,,,,,Non-Pharmacy Dispensing Site,332900000X,Non-Pharmacy Dispensing Site,,,ATLANTIC UROLOGY CLINIC LLC,823 82ND PKWY,,Myrtle Beach,SC,29572,843-347-2450,,primary_practice,2022-02-22,2022-02-22,A,6,https://npiregistry.cms.hhs.gov/provider-view/1790430429
1346645306,Atlantic Urology Clinic Llc,,,,,,Surgery,208600000X,Surgery,,,ATLANTIC UROLOGY CLINIC LLC,199 VILLAGE CENTER BLVD,SUITE 100,Myrtle Beach,SC,29579,843-236-4330,843-236-5253,primary_practice,2014-11-03,2019-07-29,A,4,https://npiregistry.cms.hhs.gov/provider-view/1346645306
1447293790,Atlantic Urology Clinics Llc,,,,,,Urology,208800000X,Urology,,,ATLANTIC UROLOGY CLINICS LLC,135 PROFESSIONAL PARK DR,,Conway,SC,29526,843-347-8765,843-347-8765,other_practice,2006-06-14,2023-09-25,A,4,https://npiregistry.cms.hhs.gov/provider-view/1447293790
1447293790,Atlantic Urology Clinics Llc,,,,,,Urology,208800000X,Urology,,,ATLANTIC UROLOGY CLINICS LLC,3600 SEA MOUNTAIN HWY STE B,,Little River,SC,29566,843-399-9696,843-399-9596,primary_practice,2006-06-14,2023-09-25,A,2,https://npiregistry.cms.hhs.gov/provider-view/1447293790
1881018596,Atlantic Urology Clinics Llc,,,,,,"Obstetrics & Gynecology, Gynecologic Oncology",207VX0201X,"Obstetrics & Gynecology, Gynecologic Oncology",,,ATLANTIC UROLOGY CLINICS LLC,199 VILLAGE CENTER BLVD,SUITE 100,Myrtle Beach,SC,29579,239-931-7342,239-931-7385,primary_practice,2014-02-17,2019-07-29,A,4,https://npiregistry.cms.hhs.gov/provider-view/1881018596
1780454017,Auc Urologists Llc,,,,,,Urology,208800000X,"Radiology, Therapeutic Radiology; Urology",,,AUC UROLOGISTS LLC,135 PROFESSIONAL PARK DR,,Conway,SC,29526,843-347-2450,,primary_practice,2024-01-08,2026-07-16,A,4,https://npiregistry.cms.hhs.gov/provider-view/1780454017
1780454017,Auc Urologists Llc,,,,,,Urology,208800000X,"Radiology, Therapeutic Radiology; Urology",,,AUC UROLOGISTS LLC,3600 SEA MOUNTAIN HWY STE D,,Little River,SC,29566,843-399-8930,,other_practice,2024-01-08,2026-07-16,A,1,https://npiregistry.cms.hhs.gov/provider-view/1780454017
1780454017,Auc Urologists Llc,,,,,,Urology,208800000X,"Radiology, Therapeutic Radiology; Urology",,,AUC UROLOGISTS LLC,809 82ND PKWY STE B,,Myrtle Beach,SC,29572,843-449-1010,,other_practice,2024-01-08,2026-07-16,A,1,https://npiregistry.cms.hhs.gov/provider-view/1780454017
1780454017,Auc Urologists Llc,,,,,,Urology,208800000X,"Radiology, Therapeutic Radiology; Urology",,,AUC UROLOGISTS LLC,823 82ND PKWY,,Myrtle Beach,SC,29572,843-347-2450,,other_practice,2024-01-08,2026-07-16,A,6,https://npiregistry.cms.hhs.gov/provider-view/1780454017
1528827318,Auc Urologists Llc,,,,,,Pharmacy,333600000X,Pharmacy,,,AUC UROLOGISTS LLC,823 82ND PKWY,,Myrtle Beach,SC,29572,843-839-6224,,primary_practice,2024-03-15,2026-07-20,A,6,https://npiregistry.cms.hhs.gov/provider-view/1528827318
1780454017,Auc Urologists Llc,,,,,,Urology,208800000X,"Radiology, Therapeutic Radiology; Urology",,,AUC UROLOGISTS LLC,1255 TADLOCK DR,,Murrells Inlet,SC,29576,843-293-0446,,other_practice,2024-01-08,2026-07-16,A,1,https://npiregistry.cms.hhs.gov/provider-view/1780454017
1780454017,Auc Urologists Llc,,,,,,Urology,208800000X,"Radiology, Therapeutic Radiology; Urology",,,AUC UROLOGISTS LLC,309 HINSON DRIVE,,Myrtle Beach,SC,29579,843-236-4949,,other_practice,2024-01-08,2026-07-16,A,1,https://npiregistry.cms.hhs.gov/provider-view/1780454017
1811843030,"Audiology Services Company Usa, Llc",,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Clinic/Center, Hearing and Speech",,,"AUDIOLOGY SERVICES COMPANY USA, LLC",1415 3RD AVE STE 103,,Conway,SC,29526,843-488-2717,,primary_practice,2026-03-09,2026-03-09,A,2,https://npiregistry.cms.hhs.gov/provider-view/1811843030
1124974332,"Audiology Services Company Usa, Llc",,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Clinic/Center, Hearing and Speech",,,"AUDIOLOGY SERVICES COMPANY USA, LLC",3702 SEA MOUNTAIN HWY STE B,,Little River,SC,29566,843-294-1900,,primary_practice,2026-03-09,2026-03-09,A,2,https://npiregistry.cms.hhs.gov/provider-view/1124974332
1235085440,"Audiology Services Company Usa, Llc",,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Clinic/Center, Hearing and Speech",,,"AUDIOLOGY SERVICES COMPANY USA, LLC",5913 N KINGS HWY,,Myrtle Beach,SC,29577,843-497-6156,,primary_practice,2026-03-09,2026-03-09,A,3,https://npiregistry.cms.hhs.gov/provider-view/1235085440
1578419792,"Audiology Services Company Usa, Llc",,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Clinic/Center, Hearing and Speech",,,"AUDIOLOGY SERVICES COMPANY USA, LLC",13313 OCEAN HWY UNIT 2,,Pawleys Island,SC,29585,843-979-3888,,primary_practice,2026-03-09,2026-03-09,A,1,https://npiregistry.cms.hhs.gov/provider-view/1578419792
1326994534,"Audiology Services Company Usa, Llc",,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Clinic/Center, Hearing and Speech",,,"AUDIOLOGY SERVICES COMPANY USA, LLC",3100 DICK POND RD UNIT B,,Myrtle Beach,SC,29588,843-294-1900,,primary_practice,2026-03-09,2026-03-09,A,2,https://npiregistry.cms.hhs.gov/provider-view/1326994534
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1543 HANES MALL BLVD,,Winston Salem,NC,27103,336-337-3715,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1510 E DIXIE DR STE G,,Asheboro,NC,27203,336-633-4327,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1064 S CHURCH ST,,Burlington,NC,27215,336-226-4204,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,851 OLD WINSTON RD STE 108,,Kernersville,NC,27284,336-497-5436,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,207 E MEADOW RD STE 4,,Eden,NC,27288,336-623-2422,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,2629 SOUTH CORNER BOULEVARD,,Sanford,NC,27332,919-775-2200,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,405 PARKWAY,SUITE E,Greensboro,NC,27401,336-271-4944,,primary_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,431 S MAIN ST STE 6,,Rutherfordton,NC,28139,828-286-9399,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1665 OWEN DR,,Fayetteville,NC,28304,910-630-3277,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,604 MAGNOLIA DR,,Aberdeen,NC,28315,910-757-0686,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,801 E BROAD AVE STE 8,,Rockingham,NC,28379,919-997-4848,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1217 F NC HIGHWAY 16,,Conover,NC,28613,828-469-6068,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,406 W FLEMING DR STE B,,Morganton,NC,28655,828-433-7452,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,15 JANE JACOBS RD,,Black Mountain,NC,28711,828-456-6666,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,2730 GEORGIA RD,,Franklin,NC,28734,828-456-6666,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,33 W MARSHALL ST,,Waynesville,NC,28786,828-456-6666,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,250 HIGHLANDS SQUARE DR,,Hendersonville,NC,28792,828-696-4862,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,7132 PARKLANE RD STE D,,Columbia,SC,29223,803-788-6688,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1703 JOHN B WHITE SR BLVD STE D,,Spartanburg,SC,29301,864-606-4884,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1565 SAM RITTENBERG BLVD STE 100,,Charleston,SC,29407,843-571-0744,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1543 ASHLEY RIVER RD,,Charleston,SC,29407,843-556-4327,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,102 W 8TH NORTH ST STE D,,Summerville,SC,29483,843-571-0744,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,895 ISLAND PARK DR STE 200A,,Daniel Island,SC,29492,843-971-4199,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,307 S COIT ST,,Florence,SC,29501,843-665-8688,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1415 3RD AVE STE 103,,Conway,SC,29526,843-484-0723,,other_practice,2017-04-12,2026-08-03,A,2,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,835 SURFSIDE DR,,Surfside Beach,SC,29575,843-213-1593,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,5913 N KINGS HWY,,Myrtle Beach,SC,29577,843-491-4341,,other_practice,2017-04-12,2026-08-03,A,3,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,245 BUSINESS CENTER DR,,Pawleys Island,SC,29585,843-979-3888,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
1851825236,Audpractice Group,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Audiologist; Clinic/Center, Hearing and Speech",,,AUDPRACTICE GROUP,1904B LAURENS RD,,Greenville,SC,29607,864-603-2111,,other_practice,2017-04-12,2026-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851825236
